source:,"Table 32-10-0117-01  Production, disposition and farm value of poultry meat (x 1,000)",,,,,,,,,,,,,,,
REF_DATE,GEO,DGUID,Production and disposition,Commodity,Estimates,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
1953,Alberta,2016A000248,Sold,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60590,10.3.1.1,4513,,,,0
1953,Alberta,2016A000248,Sold,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60621,10.3.1.2,8699,,,,0
1953,Alberta,2016A000248,Sold,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60652,10.3.1.3,6336,,,,0
1953,Alberta,2016A000248,Sold,Turkey,Birds,Birds,37,thousands,3,v60773,10.3.2.1,561,,,,0
1953,Alberta,2016A000248,Sold,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60801,10.3.2.2,4324,,,,0
1953,Alberta,2016A000248,Sold,Turkey,Value (dollars),Dollars,81,thousands,3,v60829,10.3.2.3,3975,,,,0
1953,British Columbia,2016A000259,"Production, total",Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60591,11.1.1.1,5543,,,,0
1953,British Columbia,2016A000259,"Production, total",Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60622,11.1.1.2,10331,,,,0
1953,British Columbia,2016A000259,"Production, total",Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60653,11.1.1.3,9619,,,,0
1953,British Columbia,2016A000259,"Production, total",Turkey,Birds,Birds,37,thousands,3,v60774,11.1.2.1,242,,,,0
1953,British Columbia,2016A000259,"Production, total",Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60802,11.1.2.2,1703,,,,0
1953,British Columbia,2016A000259,"Production, total",Turkey,Value (dollars),Dollars,81,thousands,3,v60830,11.1.2.3,1975,,,,0
1953,British Columbia,2016A000259,Home consumption,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60592,11.2.1.1,381,,,,0
1953,British Columbia,2016A000259,Home consumption,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60623,11.2.1.2,748,,,,0
1953,British Columbia,2016A000259,Home consumption,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60654,11.2.1.3,701,,,,0
1953,British Columbia,2016A000259,Home consumption,Turkey,Birds,Birds,37,thousands,3,v60775,11.2.2.1,10,,,,0
1953,British Columbia,2016A000259,Home consumption,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60803,11.2.2.2,65,,,,0
1953,British Columbia,2016A000259,Home consumption,Turkey,Value (dollars),Dollars,81,thousands,3,v60831,11.2.2.3,76,,,,0
1953,British Columbia,2016A000259,Sold,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60593,11.3.1.1,5162,,,,0
1953,British Columbia,2016A000259,Sold,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60624,11.3.1.2,9583,,,,0
1953,British Columbia,2016A000259,Sold,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60655,11.3.1.3,8918,,,,0
1953,British Columbia,2016A000259,Sold,Turkey,Birds,Birds,37,thousands,3,v60776,11.3.2.1,232,,,,0
1953,British Columbia,2016A000259,Sold,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60804,11.3.2.2,1638,,,,0
1953,British Columbia,2016A000259,Sold,Turkey,Value (dollars),Dollars,81,thousands,3,v60832,11.3.2.3,1899,,,,0
1954,Canada,2016A000011124,"Production, total",Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60563,1.1.1.1,67730,,,,0
1954,Canada,2016A000011124,"Production, total",Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60594,1.1.1.2,145312,,,,0
1954,Canada,2016A000011124,"Production, total",Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60625,1.1.1.3,121658,,,,0
1954,Canada,2016A000011124,"Production, total",Turkey,Birds,Birds,37,thousands,3,v60749,1.1.2.1,4762,,,,0
1954,Canada,2016A000011124,"Production, total",Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60777,1.1.2.2,36907,,,,0
1954,Canada,2016A000011124,"Production, total",Turkey,Value (dollars),Dollars,81,thousands,3,v60805,1.1.2.3,34012,,,,0
1954,Prince Edward Island,2016A000211,"Production, total",Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60564,3.1.1.1,682,,,,0
1954,Prince Edward Island,2016A000211,"Production, total",Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60595,3.1.1.2,1659,,,,0
1954,Prince Edward Island,2016A000211,"Production, total",Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60626,3.1.1.3,1193,,,,0
1954,Prince Edward Island,2016A000211,"Production, total",Turkey,Birds,Birds,37,thousands,3,v60750,3.1.2.1,13,,,,0
1954,Prince Edward Island,2016A000211,"Production, total",Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60778,3.1.2.2,82,,,,0
1954,Prince Edward Island,2016A000211,"Production, total",Turkey,Value (dollars),Dollars,81,thousands,3,v60806,3.1.2.3,76,,,,0
1954,Prince Edward Island,2016A000211,Home consumption,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60565,3.2.1.1,137,,,,0
1954,Prince Edward Island,2016A000211,Home consumption,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60596,3.2.1.2,310,,,,0
1954,Prince Edward Island,2016A000211,Home consumption,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60627,3.2.1.3,222,,,,0
1954,Prince Edward Island,2016A000211,Home consumption,Turkey,Birds,Birds,37,thousands,3,v60751,3.2.2.1,0,,,,0
1954,Prince Edward Island,2016A000211,Home consumption,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60779,3.2.2.2,2,,,,0
1954,Prince Edward Island,2016A000211,Home consumption,Turkey,Value (dollars),Dollars,81,thousands,3,v60807,3.2.2.3,2,,,,0
1954,Prince Edward Island,2016A000211,Sold,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60566,3.3.1.1,545,,,,0
1954,Prince Edward Island,2016A000211,Sold,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60597,3.3.1.2,1349,,,,0
1954,Prince Edward Island,2016A000211,Sold,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60628,3.3.1.3,971,,,,0
1954,Prince Edward Island,2016A000211,Sold,Turkey,Birds,Birds,37,thousands,3,v60752,3.3.2.1,13,,,,0
1954,Prince Edward Island,2016A000211,Sold,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60780,3.3.2.2,80,,,,0
1954,Prince Edward Island,2016A000211,Sold,Turkey,Value (dollars),Dollars,81,thousands,3,v60808,3.3.2.3,74,,,,0
1954,Nova Scotia,2016A000212,"Production, total",Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60570,4.1.1.1,1940,,,,0
1954,Nova Scotia,2016A000212,"Production, total",Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60601,4.1.1.2,4099,,,,0
1954,Nova Scotia,2016A000212,"Production, total",Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60632,4.1.1.3,4148,,,,0
1954,Nova Scotia,2016A000212,"Production, total",Turkey,Birds,Birds,37,thousands,3,v60753,4.1.2.1,55,,,,0
1954,Nova Scotia,2016A000212,"Production, total",Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60781,4.1.2.2,340,,,,0
1954,Nova Scotia,2016A000212,"Production, total",Turkey,Value (dollars),Dollars,81,thousands,3,v60809,4.1.2.3,416,,,,0
1954,Nova Scotia,2016A000212,Home consumption,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60571,4.2.1.1,165,,,,0
1954,Nova Scotia,2016A000212,Home consumption,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60602,4.2.1.2,348,,,,0
1954,Nova Scotia,2016A000212,Home consumption,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60633,4.2.1.3,352,,,,0
1954,Nova Scotia,2016A000212,Home consumption,Turkey,Birds,Birds,37,thousands,3,v60754,4.2.2.1,2,,,,0
1954,Nova Scotia,2016A000212,Home consumption,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60782,4.2.2.2,11,,,,0
1954,Nova Scotia,2016A000212,Home consumption,Turkey,Value (dollars),Dollars,81,thousands,3,v60810,4.2.2.3,13,,,,0
1954,Nova Scotia,2016A000212,Sold,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60572,4.3.1.1,1775,,,,0
1954,Nova Scotia,2016A000212,Sold,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60603,4.3.1.2,3750,,,,0
1954,Nova Scotia,2016A000212,Sold,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60634,4.3.1.3,3796,,,,0
1954,Nova Scotia,2016A000212,Sold,Turkey,Birds,Birds,37,thousands,3,v60755,4.3.2.1,53,,,,0
1954,Nova Scotia,2016A000212,Sold,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60783,4.3.2.2,329,,,,0
1954,Nova Scotia,2016A000212,Sold,Turkey,Value (dollars),Dollars,81,thousands,3,v60811,4.3.2.3,403,,,,0
1954,New Brunswick,2016A000213,"Production, total",Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60573,5.1.1.1,1838,,,,0
1954,New Brunswick,2016A000213,"Production, total",Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60604,5.1.1.2,3720,,,,0
1954,New Brunswick,2016A000213,"Production, total",Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60635,5.1.1.3,4202,,,,0
1954,New Brunswick,2016A000213,"Production, total",Turkey,Birds,Birds,37,thousands,3,v60756,5.1.2.1,84,,,,0
1954,New Brunswick,2016A000213,"Production, total",Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60784,5.1.2.2,511,,,,0
1954,New Brunswick,2016A000213,"Production, total",Turkey,Value (dollars),Dollars,81,thousands,3,v60812,5.1.2.3,625,,,,0
1954,New Brunswick,2016A000213,Home consumption,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60574,5.2.1.1,202,,,,0
1954,New Brunswick,2016A000213,Home consumption,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60605,5.2.1.2,399,,,,0
1954,New Brunswick,2016A000213,Home consumption,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60636,5.2.1.3,442,,,,0
1954,New Brunswick,2016A000213,Home consumption,Turkey,Birds,Birds,37,thousands,3,v60757,5.2.2.1,2,,,,0
1954,New Brunswick,2016A000213,Home consumption,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60785,5.2.2.2,10,,,,0
1954,New Brunswick,2016A000213,Home consumption,Turkey,Value (dollars),Dollars,81,thousands,3,v60813,5.2.2.3,12,,,,0
1954,New Brunswick,2016A000213,Sold,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60575,5.3.1.1,1636,,,,0
1954,New Brunswick,2016A000213,Sold,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60606,5.3.1.2,3321,,,,0
1954,New Brunswick,2016A000213,Sold,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60637,5.3.1.3,3760,,,,0
1954,New Brunswick,2016A000213,Sold,Turkey,Birds,Birds,37,thousands,3,v60758,5.3.2.1,82,,,,0
1954,New Brunswick,2016A000213,Sold,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60786,5.3.2.2,501,,,,0
1954,New Brunswick,2016A000213,Sold,Turkey,Value (dollars),Dollars,81,thousands,3,v60814,5.3.2.3,613,,,,0
1954,Quebec,2016A000224,"Production, total",Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60576,6.1.1.1,10682,,,,0
1954,Quebec,2016A000224,"Production, total",Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60607,6.1.1.2,24445,,,,0
1954,Quebec,2016A000224,"Production, total",Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60638,6.1.1.3,22531,,,,0
1954,Quebec,2016A000224,"Production, total",Turkey,Birds,Birds,37,thousands,3,v60759,6.1.2.1,781,,,,0
1954,Quebec,2016A000224,"Production, total",Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60787,6.1.2.2,5996,,,,0
1954,Quebec,2016A000224,"Production, total",Turkey,Value (dollars),Dollars,81,thousands,3,v60815,6.1.2.3,6252,,,,0
1954,Quebec,2016A000224,Home consumption,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60577,6.2.1.1,1181,,,,0
1954,Quebec,2016A000224,Home consumption,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60608,6.2.1.2,2711,,,,0
1954,Quebec,2016A000224,Home consumption,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60639,6.2.1.3,2490,,,,0
1954,Quebec,2016A000224,Home consumption,Turkey,Birds,Birds,37,thousands,3,v60760,6.2.2.1,23,,,,0
1954,Quebec,2016A000224,Home consumption,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60788,6.2.2.2,153,,,,0
1954,Quebec,2016A000224,Home consumption,Turkey,Value (dollars),Dollars,81,thousands,3,v60816,6.2.2.3,160,,,,0
1954,Quebec,2016A000224,Sold,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60578,6.3.1.1,9501,,,,0
1954,Quebec,2016A000224,Sold,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60609,6.3.1.2,21733,,,,0
1954,Quebec,2016A000224,Sold,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60640,6.3.1.3,20041,,,,0
1954,Quebec,2016A000224,Sold,Turkey,Birds,Birds,37,thousands,3,v60761,6.3.2.1,758,,,,0
1954,Quebec,2016A000224,Sold,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60789,6.3.2.2,5842,,,,0
1954,Quebec,2016A000224,Sold,Turkey,Value (dollars),Dollars,81,thousands,3,v60817,6.3.2.3,6092,,,,0
1954,Ontario,2016A000235,"Production, total",Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60579,7.1.1.1,27938,,,,0
1954,Ontario,2016A000235,"Production, total",Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60610,7.1.1.2,61615,,,,0
1954,Ontario,2016A000235,"Production, total",Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60641,7.1.1.3,52905,,,,0
1954,Ontario,2016A000235,"Production, total",Turkey,Birds,Birds,37,thousands,3,v60762,7.1.2.1,970,,,,0
1954,Ontario,2016A000235,"Production, total",Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60790,7.1.2.2,7590,,,,0
1954,Ontario,2016A000235,"Production, total",Turkey,Value (dollars),Dollars,81,thousands,3,v60818,7.1.2.3,8200,,,,0
1954,Ontario,2016A000235,Home consumption,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60580,7.2.1.1,1910,,,,0
1954,Ontario,2016A000235,Home consumption,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60611,7.2.1.2,4205,,,,0
1954,Ontario,2016A000235,Home consumption,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60642,7.2.1.3,3558,,,,0
1954,Ontario,2016A000235,Home consumption,Turkey,Birds,Birds,37,thousands,3,v60763,7.2.2.1,19,,,,0
1954,Ontario,2016A000235,Home consumption,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60791,7.2.2.2,131,,,,0
1954,Ontario,2016A000235,Home consumption,Turkey,Value (dollars),Dollars,81,thousands,3,v60819,7.2.2.3,142,,,,0
1954,Ontario,2016A000235,Sold,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60581,7.3.1.1,26028,,,,0
1954,Ontario,2016A000235,Sold,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60612,7.3.1.2,57409,,,,0
1954,Ontario,2016A000235,Sold,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60643,7.3.1.3,49347,,,,0
1954,Ontario,2016A000235,Sold,Turkey,Birds,Birds,37,thousands,3,v60764,7.3.2.1,951,,,,0
1954,Ontario,2016A000235,Sold,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60792,7.3.2.2,7459,,,,0
1954,Ontario,2016A000235,Sold,Turkey,Value (dollars),Dollars,81,thousands,3,v60820,7.3.2.3,8058,,,,0
1954,Manitoba,2016A000246,"Production, total",Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60582,8.1.1.1,6046,,,,0
1954,Manitoba,2016A000246,"Production, total",Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60613,8.1.1.2,12188,,,,0
1954,Manitoba,2016A000246,"Production, total",Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60644,8.1.1.3,7938,,,,0
1954,Manitoba,2016A000246,"Production, total",Turkey,Birds,Birds,37,thousands,3,v60765,8.1.2.1,738,,,,0
1954,Manitoba,2016A000246,"Production, total",Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60793,8.1.2.2,5738,,,,0
1954,Manitoba,2016A000246,"Production, total",Turkey,Value (dollars),Dollars,81,thousands,3,v60821,8.1.2.3,4162,,,,0
1954,Manitoba,2016A000246,Home consumption,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60583,8.2.1.1,942,,,,0
1954,Manitoba,2016A000246,Home consumption,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60614,8.2.1.2,2013,,,,0
1954,Manitoba,2016A000246,Home consumption,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60645,8.2.1.3,1237,,,,0
1954,Manitoba,2016A000246,Home consumption,Turkey,Birds,Birds,37,thousands,3,v60766,8.2.2.1,25,,,,0
1954,Manitoba,2016A000246,Home consumption,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60794,8.2.2.2,180,,,,0
1954,Manitoba,2016A000246,Home consumption,Turkey,Value (dollars),Dollars,81,thousands,3,v60822,8.2.2.3,130,,,,0
1954,Manitoba,2016A000246,Sold,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60584,8.3.1.1,5104,,,,0
1954,Manitoba,2016A000246,Sold,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60615,8.3.1.2,10175,,,,0
1954,Manitoba,2016A000246,Sold,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60646,8.3.1.3,6701,,,,0
1954,Manitoba,2016A000246,Sold,Turkey,Birds,Birds,37,thousands,3,v60767,8.3.2.1,713,,,,0
1954,Manitoba,2016A000246,Sold,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60795,8.3.2.2,5559,,,,0
1954,Manitoba,2016A000246,Sold,Turkey,Value (dollars),Dollars,81,thousands,3,v60823,8.3.2.3,4032,,,,0
1954,Saskatchewan,2016A000247,"Production, total",Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60585,9.1.1.1,5881,,,,0
1954,Saskatchewan,2016A000247,"Production, total",Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60616,9.1.1.2,12489,,,,0
1954,Saskatchewan,2016A000247,"Production, total",Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60647,9.1.1.3,8559,,,,0
1954,Saskatchewan,2016A000247,"Production, total",Turkey,Birds,Birds,37,thousands,3,v60768,9.1.2.1,809,,,,0
1954,Saskatchewan,2016A000247,"Production, total",Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60796,9.1.2.2,6359,,,,0
1954,Saskatchewan,2016A000247,"Production, total",Turkey,Value (dollars),Dollars,81,thousands,3,v60824,9.1.2.3,4907,,,,0
1954,Saskatchewan,2016A000247,Home consumption,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60586,9.2.1.1,2504,,,,0
1954,Saskatchewan,2016A000247,Home consumption,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60617,9.2.1.2,5352,,,,0
1954,Saskatchewan,2016A000247,Home consumption,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60648,9.2.1.3,3583,,,,0
1954,Saskatchewan,2016A000247,Home consumption,Turkey,Birds,Birds,37,thousands,3,v60769,9.2.2.1,65,,,,0
1954,Saskatchewan,2016A000247,Home consumption,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60797,9.2.2.2,483,,,,0
1954,Saskatchewan,2016A000247,Home consumption,Turkey,Value (dollars),Dollars,81,thousands,3,v60825,9.2.2.3,373,,,,0
1954,Saskatchewan,2016A000247,Sold,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60587,9.3.1.1,3377,,,,0
1954,Saskatchewan,2016A000247,Sold,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60618,9.3.1.2,7137,,,,0
1954,Saskatchewan,2016A000247,Sold,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60649,9.3.1.3,4976,,,,0
1954,Saskatchewan,2016A000247,Sold,Turkey,Birds,Birds,37,thousands,3,v60770,9.3.2.1,744,,,,0
1954,Saskatchewan,2016A000247,Sold,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60798,9.3.2.2,5876,,,,0
1954,Saskatchewan,2016A000247,Sold,Turkey,Value (dollars),Dollars,81,thousands,3,v60826,9.3.2.3,4534,,,,0
1954,Alberta,2016A000248,"Production, total",Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60588,10.1.1.1,7149,,,,0
1954,Alberta,2016A000248,"Production, total",Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60619,10.1.1.2,14060,,,,0
1954,Alberta,2016A000248,"Production, total",Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60650,10.1.1.3,9878,,,,0
1954,Alberta,2016A000248,"Production, total",Turkey,Birds,Birds,37,thousands,3,v60771,10.1.2.1,775,,,,0
1954,Alberta,2016A000248,"Production, total",Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60799,10.1.2.2,6255,,,,0
